date,nav,n_pos,ret
2025-06-06,1294758.3015080756,14,0.0006326362407964581
2025-06-09,1315767.1484951342,14,0.016226076297474634
2025-06-10,1315253.8414187087,14,-0.000390119997305427
2025-06-11,1325092.1016263363,14,0.007480122770077369
2025-06-12,1341299.309424952,14,0.012231004757121244
2025-06-13,1331827.0524899298,14,-0.007062000903499399
2025-06-16,1333172.030780022,14,0.0010098745836237821
2025-06-17,1325937.6839620199,14,-0.005426416584639493
2025-06-18,1311713.1950851784,14,-0.010727871338823025
2025-06-19,1285238.0211614515,14,-0.02018366059206078
2025-06-20,1300435.3906372448,14,0.011824556405559461
2025-06-23,1318702.7752415908,14,0.014047129704301886
2025-06-24,1346607.3129709142,14,0.02116059680257454
2025-06-25,1366932.403174463,14,0.015093554006258225
2025-06-26,1359483.3077862463,14,-0.005449497993402885
2025-06-27,1358556.018411741,14,-0.0006820895624054524
2025-06-30,1358327.0638195823,14,-0.00016852789951660174
2025-07-02,1365967.737465275,14,0.005625061775775375
2025-07-03,1374370.006964301,14,0.006151147840883553
2025-07-04,1376928.8181004522,14,0.0018618065900630754
2025-07-07,1373244.2215877709,14,-0.0026759527901845104
2025-07-08,1375357.772188735,14,0.0015390930234684408
2025-07-09,1387671.3841413239,14,0.008953024588644443
2025-07-10,1391837.8301540886,0,0.0030024731073796662
2025-07-11,1391837.8301540886,0,0.0
2025-07-14,1391837.8301540886,0,0.0
2025-07-15,1391837.8301540886,0,0.0
2025-07-16,1391837.8301540886,0,0.0
2025-07-17,1382427.9740996116,29,-0.006760741697497297
2025-07-18,1400478.8911801334,29,0.013057401483993036
2025-07-21,1413269.399435264,29,0.009132953260261312
2025-07-22,1438653.5865653565,29,0.017961322264697488
2025-07-23,1464174.8157880665,29,0.017739662599138617
2025-07-24,1482380.3556064914,29,0.012433993278750721
2025-07-25,1476081.4968441091,29,-0.004249151534260087
2025-07-28,1476605.5456063752,29,0.0003550269842054199
2025-07-29,1479849.6240771944,29,0.0021969838055071467
2025-07-30,1472403.9871455054,29,-0.005031346976441586
2025-07-31,1436098.3528704748,29,-0.024657386554226113
2025-08-01,1418923.6915589878,29,-0.011959251451795216
2025-08-04,1433644.8727445325,29,0.010374892795940616
2025-08-05,1447401.845181955,29,0.009595802069927162
2025-08-06,1445671.4472787462,29,-0.0011955200340312278
2025-08-07,1462650.5864819586,29,0.011744811890124218
2025-08-08,1458705.8707982711,29,-0.0026969637999294527
2025-08-11,1461787.9734274726,29,0.002112902053047039
2025-08-12,1466739.9391779911,29,0.0033876087644280073
2025-08-13,1492092.9368432239,29,0.017285271225000898
2025-08-14,1488360.178460301,29,-0.0025016929513923536
2025-08-15,1492529.479260427,29,0.002801271399534011
2025-08-18,1493116.3937108335,29,0.0003932347458204255
2025-08-19,1496919.972828131,29,0.0025474096549462644
2025-08-20,1495156.0793498235,29,-0.0011783485492380397
2025-08-21,1487622.6978886111,29,-0.0050385251180521395
2025-08-22,1488849.199038443,29,0.0008244705808619912
2025-08-25,1511189.7508656713,29,0.015005248242506264
2025-08-26,1495741.1961588887,29,-0.010222776258198563
2025-08-27,1470801.5548313186,29,-0.016673767755822966
2025-08-28,1454508.8440138206,0,-0.011077436493032833
